vid_path,id_label,gloss,label
clips\99\31.MOV,99,COFFEE,COFFEE
clips\28\26.MOV,28,NINE,NINE
clips\3\28.MOV,3,HELLO,HELLO
clips\14\15.MOV,14,NO,NO
clips\21\1.MOV,21,TWO,TWO
videos/45/22.mp4,45,CLASS/GROUP WIN,OUR TEAM WON!
clips\94\14.MOV,94,CRAB,CRAB
videos/38/9.mp4,38,WORRY,I AM WORRIED.
clips\27\2.MOV,27,EIGHT,EIGHT
clips\17\18.MOV,17,CORRECT,CORRECT
clips\74\42.MOV,74,RED,RED
clips\32\4.MOV,32,MARCH,MARCH
clips\25\28.MOV,25,SIX,SIX
clips\25\16.MOV,25,SIX,SIX
clips\67\30.MOV,67,H H,HARD OF HEARING
clips\76\33.MOV,76,BLACK,BLACK
clips\39\9.MOV,39,OCTOBER,OCTOBER
clips\63\0.MOV,63,GIRL,GIRL
clips\65\18.MOV,65,WOMAN,WOMAN
clips\92\12.MOV,92,LONGANISA,LONGANISA
videos/46/20.mp4,46,SORRY,I AM SORRY.
videos/32/28.mp4,32,DISGUSTING,YOU ARE DISGUSTING!
clips\51\20.MOV,51,YESTERDAY,YESTERDAY
clips\67\27.MOV,67,H H,HARD OF HEARING
clips\65\15.MOV,65,WOMAN,WOMAN
videos/15/31.mp4,15,GOOD NOON,GOOD NOON!
clips\73\30.MOV,73,GREEN,GREEN
clips\40\51.MOV,40,NOVEMBER,NOVEMBER
clips\98\18.MOV,98,MILK,MILK
clips\56\1.MOV,56,GRANDFATHER,GRANDFATHER
clips\11\16.MOV,11,NOT UNDERSTAND,DO NOT UNDERSTAND
videos/1/23.mp4,1,JOHN LIKES MARY,JOHN LIKES MARY.
videos/39/36.mp4,39,SHOCKED,I AM SHOCKED!
clips\0\46.MOV,0,GOOD MORNING,GOOD MORNING
clips\32\2.MOV,32,MARCH,MARCH
videos/42/10.mp4,42,TRIP EXCITING/JOYFUL,THE TRIP IS EXCITING.
clips\6\45.MOV,6,NICE MEET,NICE TO MEET YOU
clips\89\24.MOV,89,CHICKEN,CHICKEN
clips\84\23.MOV,84,DARK,DARK
clips\4\19.MOV,4,YOU HOW,HOW ARE YOU
videos/30/27.mp4,30,MUCH HARD,THIS IS VERY HARD.
videos/43/10.mp4,43,SHOW AMAZING,THE SHOW IS AMAZING.
videos/24/33.mp4,24,SLOW,YOU ARE SLOW.
clips\15\29.MOV,15,YES,YES
clips\58\28.MOV,58,UNCLE,UNCLE
videos/23/8.mp4,23,TIRED,I AM TIRED.
clips\15\12.MOV,15,YES,YES
videos/15/5.mp4,15,GOOD NOON,GOOD NOON!
videos/9/5.mp4,9,FINE,I AM FINE.
clips\79\51.MOV,79,ORANGE,ORANGE
clips\25\20.MOV,25,SIX,SIX
clips\39\36.MOV,39,OCTOBER,OCTOBER
clips\75\1.MOV,75,BROWN,BROWN
videos/37/6.mp4,37,NERVOUS,I AM NERVOUS.
videos/40/21.mp4,40,GHOST,I SAW A GHOST.
videos/5/3.mp4,5,AGE YOU HOW MUCH,HOW OLD ARE YOU?
clips\87\46.MOV,87,FISH,FISH
clips\32\26.MOV,32,MARCH,MARCH
clips\50\42.MOV,50,TOMORROW,TOMORROW
clips\52\42.MOV,52,FATHER,FATHER
clips\14\16.MOV,14,NO,NO
clips\66\45.MOV,66,DEAF,DEAF
videos/47/7.mp4,47,DOG DIE,MY DOG DIED.
clips\31\23.MOV,31,FEBRUARY,FEBRUARY
videos/4/1.mp4,4,YOU HOW,HOW ARE YOU?
clips\97\3.MOV,97,JUICE,JUICE
clips\46\20.MOV,46,FRIDAY,FRIDAY
clips\4\34.MOV,4,YOU HOW,HOW ARE YOU
videos/13/22.mp4,13,HAPPY NEW FIREWORKS,HAPPY NEW YEAR!
clips\96\22.MOV,96,COLD,COLD
clips\41\44.MOV,41,DECEMBER,DECEMBER
clips\72\15.MOV,72,BLUE,BLUE
clips\4\4.MOV,4,YOU HOW,HOW ARE YOU
videos/44/1.mp4,44,PROUD YOU,I AM PROUD OF YOU!
clips\20\37.MOV,20,ONE,ONE
clips\55\51.MOV,55,DAUGHTER,DAUGHTER
clips\14\40.MOV,14,NO,NO
clips\35\13.MOV,35,JUNE,JUNE
videos/50/0.mp4,50,FAIL EXAM,I FAILED THE EXAM.
videos/50/1.mp4,50,FAIL EXAM,I FAILED THE EXAM.
clips\55\18.MOV,55,DAUGHTER,DAUGHTER
clips\71\11.MOV,71,MARRIED,MARRIED
clips\75\27.MOV,75,BROWN,BROWN
videos/15/19.mp4,15,GOOD NOON,GOOD NOON!
clips\96\13.MOV,96,COLD,COLD
clips\43\35.MOV,43,TUESDAY,TUESDAY
clips\52\22.MOV,52,FATHER,FATHER
clips\75\5.MOV,75,BROWN,BROWN
clips\21\44.MOV,21,TWO,TWO
clips\96\42.MOV,96,COLD,COLD
clips\47\6.MOV,47,SATURDAY,SATURDAY
clips\59\11.MOV,59,AUNTIE,AUNTIE
clips\72\23.MOV,72,BLUE,BLUE
clips\64\49.MOV,64,MAN,MAN
videos/25/24.mp4,25,HARD,THIS IS HARD.
clips\18\2.MOV,18,SLOW,SLOW
clips\94\23.MOV,94,CRAB,CRAB
clips\14\7.MOV,14,NO,NO
clips\71\3.MOV,71,MARRIED,MARRIED
videos/45/17.mp4,45,CLASS/GROUP WIN,OUR TEAM WON!
clips\68\11.MOV,68,WHEELCHAIR,PERSON IN A WHEELCHAIR
clips\22\45.MOV,22,THREE,THREE
clips\31\28.MOV,31,FEBRUARY,FEBRUARY
clips\69\29.MOV,69,BLIND,BLIND
clips\24\20.MOV,24,FIVE,FIVE
videos/5/18.mp4,5,AGE YOU HOW MUCH,HOW OLD ARE YOU?
clips\74\19.MOV,74,RED,RED
clips\80\8.MOV,80,GRAY,GRAY
clips\33\37.MOV,33,APRIL,APRIL
clips\24\46.MOV,24,FIVE,FIVE
clips\70\25.MOV,70,DEAF BLIND,DEAF BLIND
videos/47/4.mp4,47,DOG DIE,MY DOG DIED.
clips\50\17.MOV,50,TOMORROW,TOMORROW
clips\93\46.MOV,93,SHRIMP,SHRIMP
clips\78\15.MOV,78,YELLOW,YELLOW
clips\9\33.MOV,9,SEE YOU TOMORROW,SEE YOU TOMORROW
clips\28\38.MOV,28,NINE,NINE
clips\77\41.MOV,77,WHITE,WHITE
clips\100\23.MOV,100,TEA,TEA
videos/16/36.mp4,16,HEADACHE NOT,MY HEAD IS NOT PAINFUL.
clips\101\26.MOV,101,BEER,BEER
clips\37\35.MOV,37,AUGUST,AUGUST
clips\36\33.MOV,36,JULY,JULY
clips\11\2.MOV,11,NOT UNDERSTAND,DO NOT UNDERSTAND
clips\21\3.MOV,21,TWO,TWO
videos/22/12.mp4,22,LIKE YOU,I LIKE YOU.
videos/45/21.mp4,45,CLASS/GROUP WIN,OUR TEAM WON!
clips\76\11.MOV,76,BLACK,BLACK
clips\55\22.MOV,55,DAUGHTER,DAUGHTER
videos/2/21.mp4,2,YOU SICK,YOU ARE SICK.
clips\31\25.MOV,31,FEBRUARY,FEBRUARY
videos/22/13.mp4,22,LIKE YOU,I LIKE YOU.
videos/19/32.mp4,19,YOU NOT SLOW,YOU ARE NOT SLOW.
clips\50\24.MOV,50,TOMORROW,TOMORROW
clips\9\43.MOV,9,SEE YOU TOMORROW,SEE YOU TOMORROW
clips\25\17.MOV,25,SIX,SIX
clips\27\39.MOV,27,EIGHT,EIGHT
videos/27/2.mp4,27,LIKE YOU VERY MUCH,I LIKE YOU VERY MUCH.
clips\72\8.MOV,72,BLUE,BLUE
clips\89\11.MOV,89,CHICKEN,CHICKEN
clips\19\7.MOV,19,FAST,FAST
clips\56\39.MOV,56,GRANDFATHER,GRANDFATHER
clips\18\23.MOV,18,SLOW,SLOW
videos/40/4.mp4,40,GHOST,I SAW A GHOST.
clips\90\42.MOV,90,SPAGHETTI,SPAGHETTI
clips\8\37.MOV,8,WELCOME,YOU ARE WELCOME
clips\37\12.MOV,37,AUGUST,AUGUST
clips\95\43.MOV,95,HOT,HOT
clips\101\37.MOV,101,BEER,BEER
videos/29/25.mp4,29,YOU MUCH SLOW / MUCH SLOW,YOU ARE SO SLOW!
clips\79\31.MOV,79,ORANGE,ORANGE
videos/47/31.mp4,47,DOG DIE,MY DOG DIED.
videos/4/9.mp4,4,YOU HOW,HOW ARE YOU?
clips\99\2.MOV,99,COFFEE,COFFEE
clips\93\39.MOV,93,SHRIMP,SHRIMP
clips\39\12.MOV,39,OCTOBER,OCTOBER
clips\5\40.MOV,5,FINE,I AM FINE
clips\14\8.MOV,14,NO,NO
clips\88\9.MOV,88,MEAT,MEAT
clips\6\47.MOV,6,NICE MEET,NICE TO MEET YOU
clips\21\21.MOV,21,TWO,TWO
clips\30\41.MOV,30,JANUARY,JANUARY
videos/49/25.mp4,49,HEARTACHE,I AM HEARTBROKEN.
clips\47\17.MOV,47,SATURDAY,SATURDAY
videos/37/8.mp4,37,NERVOUS,I AM NERVOUS.
clips\98\46.MOV,98,MILK,MILK
clips\40\21.MOV,40,NOVEMBER,NOVEMBER
clips\67\9.MOV,67,H H,HARD OF HEARING
clips\5\32.MOV,5,FINE,I AM FINE
clips\75\11.MOV,75,BROWN,BROWN
clips\1\51.MOV,1,GOOD AFTERNOON,GOOD AFTERNOON
clips\99\23.MOV,99,COFFEE,COFFEE
clips\44\7.MOV,44,WEDNESDAY,WEDNESDAY
clips\23\12.MOV,23,FOUR,FOUR
clips\25\11.MOV,25,SIX,SIX
clips\65\35.MOV,65,WOMAN,WOMAN
clips\94\24.MOV,94,CRAB,CRAB
videos/41/23.mp4,41,THANK YOU,THANK YOU.
clips\72\9.MOV,72,BLUE,BLUE
clips\11\11.MOV,11,NOT UNDERSTAND,DO NOT UNDERSTAND
clips\31\42.MOV,31,FEBRUARY,FEBRUARY
clips\48\19.MOV,48,SUNDAY,SUNDAY
clips\48\10.MOV,48,SUNDAY,SUNDAY
clips\0\48.MOV,0,GOOD MORNING,GOOD MORNING
clips\10\35.MOV,10,UNDERSTAND,UNDERSTAND
videos/26/14.mp4,26,HEADACHE VERY,MY HEAD IS VERY PAINFUL.
clips\29\35.MOV,29,TEN,TEN
clips\41\46.MOV,41,DECEMBER,DECEMBER
clips\2\42.MOV,2,GOOD EVENING,GOOD EVENING
clips\39\37.MOV,39,OCTOBER,OCTOBER
clips\0\19.MOV,0,GOOD MORNING,GOOD MORNING
clips\35\22.MOV,35,JUNE,JUNE
clips\63\2.MOV,63,GIRL,GIRL
clips\100\46.MOV,100,TEA,TEA
videos/38/28.mp4,38,WORRY,I AM WORRIED.
clips\36\52.MOV,36,JULY,JULY
clips\91\17.MOV,91,RICE,RICE
clips\30\12.MOV,30,JANUARY,JANUARY
clips\49\19.MOV,49,TODAY,TODAY
videos/16/28.mp4,16,HEADACHE NOT,MY HEAD IS NOT PAINFUL.
clips\13\25.MOV,13,NOT KNOW,DO NOT KNOW
clips\88\22.MOV,88,MEAT,MEAT
videos/30/10.mp4,30,MUCH HARD,THIS IS VERY HARD.
clips\67\29.MOV,67,H H,HARD OF HEARING
clips\17\53.MOV,17,CORRECT,CORRECT
clips\30\47.MOV,30,JANUARY,JANUARY
clips\83\37.MOV,83,LIGHT,LIGHT
videos/40/1.mp4,40,GHOST,I SAW A GHOST.
videos/3/0.mp4,3,NEW FIREWORKS,IS IT NEW YEAR?
clips\58\30.MOV,58,UNCLE,UNCLE
clips\41\36.MOV,41,DECEMBER,DECEMBER
videos/32/31.mp4,32,DISGUSTING,YOU ARE DISGUSTING!
clips\23\26.MOV,23,FOUR,FOUR
clips\1\4.MOV,1,GOOD AFTERNOON,GOOD AFTERNOON
clips\14\24.MOV,14,NO,NO
clips\55\50.MOV,55,DAUGHTER,DAUGHTER
clips\100\7.MOV,100,TEA,TEA
clips\35\11.MOV,35,JUNE,JUNE
videos/29/35.mp4,29,YOU MUCH SLOW / MUCH SLOW,YOU ARE SO SLOW!
clips\70\36.MOV,70,DEAF BLIND,DEAF BLIND
clips\76\0.MOV,76,BLACK,BLACK
clips\72\30.MOV,72,BLUE,BLUE
videos/45/1.mp4,45,CLASS/GROUP WIN,OUR TEAM WON!
clips\74\14.MOV,74,RED,RED
clips\72\27.MOV,72,BLUE,BLUE
videos/14/6.mp4,14,GOOD MORNING,GOOD MORNING!
clips\70\15.MOV,70,DEAF BLIND,DEAF BLIND
clips\18\1.MOV,18,SLOW,SLOW
clips\50\30.MOV,50,TOMORROW,TOMORROW
clips\51\50.MOV,51,YESTERDAY,YESTERDAY
clips\77\47.MOV,77,WHITE,WHITE
clips\7\43.MOV,7,THANK YOU,THANK YOU
clips\43\14.MOV,43,TUESDAY,TUESDAY
clips\57\3.MOV,57,GRANDMOTHER,GRANDMOTHER
clips\80\47.MOV,80,GRAY,GRAY
clips\80\16.MOV,80,GRAY,GRAY
clips\59\49.MOV,59,AUNTIE,AUNTIE
videos/49/10.mp4,49,HEARTACHE,I AM HEARTBROKEN.
videos/48/10.mp4,48,ALONE,I AM ALONE.
clips\31\44.MOV,31,FEBRUARY,FEBRUARY
clips\5\11.MOV,5,FINE,I AM FINE
clips\97\38.MOV,97,JUICE,JUICE
clips\103\20.MOV,103,SUGAR,SUGAR
videos/2/19.mp4,2,YOU SICK,YOU ARE SICK.
clips\38\32.MOV,38,SEPTEMBER,SEPTEMBER
videos/5/15.mp4,5,AGE YOU HOW MUCH,HOW OLD ARE YOU?
clips\95\36.MOV,95,HOT,HOT
clips\69\39.MOV,69,BLIND,BLIND
clips\62\25.MOV,62,BOY,BOY
clips\7\42.MOV,7,THANK YOU,THANK YOU
clips\39\23.MOV,39,OCTOBER,OCTOBER
clips\28\1.MOV,28,NINE,NINE
clips\85\36.MOV,85,BREAD,BREAD
clips\63\14.MOV,63,GIRL,GIRL
clips\24\16.MOV,24,FIVE,FIVE
clips\3\1.MOV,3,HELLO,HELLO
videos/14/21.mp4,14,GOOD MORNING,GOOD MORNING!
clips\75\2.MOV,75,BROWN,BROWN
videos/29/23.mp4,29,YOU MUCH SLOW / MUCH SLOW,YOU ARE SO SLOW!
clips\14\2.MOV,14,NO,NO
clips\54\24.MOV,54,SON,SON
clips\3\41.MOV,3,HELLO,HELLO
videos/49/35.mp4,49,HEARTACHE,I AM HEARTBROKEN.
clips\13\43.MOV,13,NOT KNOW,DO NOT KNOW
clips\72\25.MOV,72,BLUE,BLUE
videos/27/10.mp4,27,LIKE YOU VERY MUCH,I LIKE YOU VERY MUCH.
clips\8\38.MOV,8,WELCOME,YOU ARE WELCOME
clips\87\13.MOV,87,FISH,FISH
clips\69\11.MOV,69,BLIND,BLIND
clips\23\45.MOV,23,FOUR,FOUR
clips\0\.DS_Store,0,GOOD MORNING,GOOD MORNING
clips\83\6.MOV,83,LIGHT,LIGHT
videos/23/24.mp4,23,TIRED,I AM TIRED.
clips\16\32.MOV,16,WRONG,WRONG
clips\91\48.MOV,91,RICE,RICE
clips\68\17.MOV,68,WHEELCHAIR,PERSON IN A WHEELCHAIR
clips\97\25.MOV,97,JUICE,JUICE
videos/30/24.mp4,30,MUCH HARD,THIS IS VERY HARD.
videos/4/18.mp4,4,YOU HOW,HOW ARE YOU?
clips\78\3.MOV,78,YELLOW,YELLOW
clips\98\2.MOV,98,MILK,MILK
clips\79\9.MOV,79,ORANGE,ORANGE
clips\86\34.MOV,86,EGG,EGG
clips\61\45.MOV,61,PARENTS,PARENTS
clips\1\19.MOV,1,GOOD AFTERNOON,GOOD AFTERNOON
clips\3\25.MOV,3,HELLO,HELLO
videos/18/7.mp4,18,NOT TIRED,I AM NOT TIRED.
clips\72\49.MOV,72,BLUE,BLUE
clips\52\18.MOV,52,FATHER,FATHER
clips\97\42.MOV,97,JUICE,JUICE
clips\86\13.MOV,86,EGG,EGG
clips\90\39.MOV,90,SPAGHETTI,SPAGHETTI
clips\63\9.MOV,63,GIRL,GIRL
clips\61\17.MOV,61,PARENTS,PARENTS
videos/5/33.mp4,5,AGE YOU HOW MUCH,HOW OLD ARE YOU?
clips\9\2.MOV,9,SEE YOU TOMORROW,SEE YOU TOMORROW
clips\36\4.MOV,36,JULY,JULY
clips\40\17.MOV,40,NOVEMBER,NOVEMBER
videos/15/24.mp4,15,GOOD NOON,GOOD NOON!
videos/36/25.mp4,36,SCARED,I AM SCARED.
clips\73\50.MOV,73,GREEN,GREEN
clips\49\18.MOV,49,TODAY,TODAY
clips\98\32.MOV,98,MILK,MILK
clips\91\47.MOV,91,RICE,RICE
clips\80\17.MOV,80,GRAY,GRAY
clips\12\36.MOV,12,KNOW,KNOW
clips\7\49.MOV,7,THANK YOU,THANK YOU
clips\79\10.MOV,79,ORANGE,ORANGE
videos/18/2.mp4,18,NOT TIRED,I AM NOT TIRED.
clips\40\0.MOV,40,NOVEMBER,NOVEMBER
videos/26/10.mp4,26,HEADACHE VERY,MY HEAD IS VERY PAINFUL.
clips\18\5.MOV,18,SLOW,SLOW
clips\14\41.MOV,14,NO,NO
videos/7/21.mp4,7,YOU SICK,YOU ARE SICK!
clips\57\12.MOV,57,GRANDMOTHER,GRANDMOTHER
clips\100\19.MOV,100,TEA,TEA
clips\66\46.MOV,66,DEAF,DEAF
videos/23/33.mp4,23,TIRED,I AM TIRED.
clips\40\39.MOV,40,NOVEMBER,NOVEMBER
videos/1/18.mp4,1,JOHN LIKES MARY,JOHN LIKES MARY.
clips\62\22.MOV,62,BOY,BOY
clips\15\9.MOV,15,YES,YES
clips\26\20.MOV,26,SEVEN,SEVEN
clips\47\34.MOV,47,SATURDAY,SATURDAY
clips\93\4.MOV,93,SHRIMP,SHRIMP
clips\91\45.MOV,91,RICE,RICE
clips\30\6.MOV,30,JANUARY,JANUARY
videos/45/4.mp4,45,CLASS/GROUP WIN,OUR TEAM WON!
clips\16\29.MOV,16,WRONG,WRONG
clips\84\25.MOV,84,DARK,DARK
clips\68\40.MOV,68,WHEELCHAIR,PERSON IN A WHEELCHAIR
clips\38\46.MOV,38,SEPTEMBER,SEPTEMBER
clips\79\41.MOV,79,ORANGE,ORANGE
clips\36\19.MOV,36,JULY,JULY
clips\45\43.MOV,45,THURSDAY,THURSDAY
clips\32\22.MOV,32,MARCH,MARCH
videos/17/9.mp4,17,NOT LIKE YOU,I DO NOT LIKE YOU.
clips\66\37.MOV,66,DEAF,DEAF
clips\41\34.MOV,41,DECEMBER,DECEMBER
videos/37/19.mp4,37,NERVOUS,I AM NERVOUS.
videos/36/0.mp4,36,SCARED,I AM SCARED.
videos/18/6.mp4,18,NOT TIRED,I AM NOT TIRED.
clips\21\32.MOV,21,TWO,TWO
clips\36\41.MOV,36,JULY,JULY
clips\28\37.MOV,28,NINE,NINE
clips\66\17.MOV,66,DEAF,DEAF
videos/15/9.mp4,15,GOOD NOON,GOOD NOON!
clips\0\40.MOV,0,GOOD MORNING,GOOD MORNING
videos/11/14.mp4,11,JOHN LIKE MARY,DOES JOHN LIKE MARY?
clips\18\43.MOV,18,SLOW,SLOW
videos/3/20.mp4,3,NEW FIREWORKS,IS IT NEW YEAR?
clips\85\30.MOV,85,BREAD,BREAD
clips\90\19.MOV,90,SPAGHETTI,SPAGHETTI
clips\77\50.MOV,77,WHITE,WHITE
clips\79\34.MOV,79,ORANGE,ORANGE
videos/4/35.mp4,4,YOU HOW,HOW ARE YOU?
clips\19\14.MOV,19,FAST,FAST
clips\44\37.MOV,44,WEDNESDAY,WEDNESDAY
clips\0\43.MOV,0,GOOD MORNING,GOOD MORNING
clips\43\12.MOV,43,TUESDAY,TUESDAY
clips\30\33.MOV,30,JANUARY,JANUARY
clips\102\33.MOV,102,WINE,WINE
videos/47/28.mp4,47,DOG DIE,MY DOG DIED.
videos/24/14.mp4,24,SLOW,YOU ARE SLOW.
clips\61\47.MOV,61,PARENTS,PARENTS
clips\61\22.MOV,61,PARENTS,PARENTS
videos/14/22.mp4,14,GOOD MORNING,GOOD MORNING!
clips\93\28.MOV,93,SHRIMP,SHRIMP
clips\28\40.MOV,28,NINE,NINE
clips\57\22.MOV,57,GRANDMOTHER,GRANDMOTHER
clips\19\17.MOV,19,FAST,FAST
clips\46\44.MOV,46,FRIDAY,FRIDAY
clips\44\45.MOV,44,WEDNESDAY,WEDNESDAY
clips\55\25.MOV,55,DAUGHTER,DAUGHTER
clips\46\15.MOV,46,FRIDAY,FRIDAY
videos/22/10.mp4,22,LIKE YOU,I LIKE YOU.
clips\8\14.MOV,8,WELCOME,YOU ARE WELCOME
clips\80\49.MOV,80,GRAY,GRAY
clips\10\25.MOV,10,UNDERSTAND,UNDERSTAND
videos/21/29.mp4,21,HEADACHE,MY HEAD IS PAINFUL.
clips\99\8.MOV,99,COFFEE,COFFEE
clips\56\36.MOV,56,GRANDFATHER,GRANDFATHER
clips\54\38.MOV,54,SON,SON
videos/9/7.mp4,9,FINE,I AM FINE.
clips\1\41.MOV,1,GOOD AFTERNOON,GOOD AFTERNOON
videos/24/34.mp4,24,SLOW,YOU ARE SLOW.
clips\84\9.MOV,84,DARK,DARK
clips\91\38.MOV,91,RICE,RICE
videos/23/23.mp4,23,TIRED,I AM TIRED.
clips\82\25.MOV,82,VIOLET,VIOLET
clips\82\33.MOV,82,VIOLET,VIOLET
clips\73\8.MOV,73,GREEN,GREEN
clips\47\31.MOV,47,SATURDAY,SATURDAY
clips\40\44.MOV,40,NOVEMBER,NOVEMBER
clips\92\27.MOV,92,LONGANISA,LONGANISA
clips\53\29.MOV,53,MOTHER,MOTHER
clips\17\26.MOV,17,CORRECT,CORRECT
clips\98\47.MOV,98,MILK,MILK
clips\72\11.MOV,72,BLUE,BLUE
clips\6\32.MOV,6,NICE MEET,NICE TO MEET YOU
clips\77\17.MOV,77,WHITE,WHITE
clips\66\27.MOV,66,DEAF,DEAF
clips\25\24.MOV,25,SIX,SIX
clips\57\16.MOV,57,GRANDMOTHER,GRANDMOTHER
clips\89\41.MOV,89,CHICKEN,CHICKEN
clips\60\43.MOV,60,COUSIN,COUSIN
videos/36/11.mp4,36,SCARED,I AM SCARED.
clips\10\22.MOV,10,UNDERSTAND,UNDERSTAND
videos/36/23.mp4,36,SCARED,I AM SCARED.
clips\2\7.MOV,2,GOOD EVENING,GOOD EVENING
clips\18\37.MOV,18,SLOW,SLOW
videos/43/14.mp4,43,SHOW AMAZING,THE SHOW IS AMAZING.
clips\46\41.MOV,46,FRIDAY,FRIDAY
clips\11\17.MOV,11,NOT UNDERSTAND,DO NOT UNDERSTAND
videos/39/13.mp4,39,SHOCKED,I AM SHOCKED!
clips\89\51.MOV,89,CHICKEN,CHICKEN
clips\65\37.MOV,65,WOMAN,WOMAN
clips\24\18.MOV,24,FIVE,FIVE
clips\94\2.MOV,94,CRAB,CRAB
clips\63\20.MOV,63,GIRL,GIRL
clips\31\13.MOV,31,FEBRUARY,FEBRUARY
clips\102\15.MOV,102,WINE,WINE
clips\33\21.MOV,33,APRIL,APRIL
clips\85\49.MOV,85,BREAD,BREAD
videos/25/19.mp4,25,HARD,THIS IS HARD.
clips\57\27.MOV,57,GRANDMOTHER,GRANDMOTHER
videos/26/8.mp4,26,HEADACHE VERY,MY HEAD IS VERY PAINFUL.
clips\82\49.MOV,82,VIOLET,VIOLET
clips\27\27.MOV,27,EIGHT,EIGHT
clips\8\28.MOV,8,WELCOME,YOU ARE WELCOME
videos/47/27.mp4,47,DOG DIE,MY DOG DIED.
clips\91\46.MOV,91,RICE,RICE
clips\89\10.MOV,89,CHICKEN,CHICKEN
clips\102\51.MOV,102,WINE,WINE
videos/4/31.mp4,4,YOU HOW,HOW ARE YOU?
videos/17/27.mp4,17,NOT LIKE YOU,I DO NOT LIKE YOU.
clips\94\33.MOV,94,CRAB,CRAB
clips\28\27.MOV,28,NINE,NINE
clips\58\18.MOV,58,UNCLE,UNCLE
clips\61\4.MOV,61,PARENTS,PARENTS
videos/45/12.mp4,45,CLASS/GROUP WIN,OUR TEAM WON!
clips\46\19.MOV,46,FRIDAY,FRIDAY
clips\57\1.MOV,57,GRANDMOTHER,GRANDMOTHER
clips\49\0.MOV,49,TODAY,TODAY
videos/4/36.mp4,4,YOU HOW,HOW ARE YOU?
clips\73\26.MOV,73,GREEN,GREEN
clips\51\2.MOV,51,YESTERDAY,YESTERDAY
clips\11\29.MOV,11,NOT UNDERSTAND,DO NOT UNDERSTAND
videos/16/29.mp4,16,HEADACHE NOT,MY HEAD IS NOT PAINFUL.
clips\3\11.MOV,3,HELLO,HELLO
clips\37\37.MOV,37,AUGUST,AUGUST
clips\20\18.MOV,20,ONE,ONE
clips\53\40.MOV,53,MOTHER,MOTHER
clips\58\38.MOV,58,UNCLE,UNCLE
clips\89\4.MOV,89,CHICKEN,CHICKEN
videos/40/12.mp4,40,GHOST,I SAW A GHOST.
clips\62\17.MOV,62,BOY,BOY
clips\59\44.MOV,59,AUNTIE,AUNTIE
clips\39\15.MOV,39,OCTOBER,OCTOBER
clips\74\27.MOV,74,RED,RED
videos/43/30.mp4,43,SHOW AMAZING,THE SHOW IS AMAZING.
clips\95\29.MOV,95,HOT,HOT
videos/20/17.mp4,20,NOT HARD,THIS IS NOT HARD.
clips\47\21.MOV,47,SATURDAY,SATURDAY
clips\34\14.MOV,34,MAY,MAY
clips\3\35.MOV,3,HELLO,HELLO
clips\27\24.MOV,27,EIGHT,EIGHT
clips\99\40.MOV,99,COFFEE,COFFEE
clips\89\9.MOV,89,CHICKEN,CHICKEN
clips\36\51.MOV,36,JULY,JULY
clips\84\47.MOV,84,DARK,DARK
clips\51\41.MOV,51,YESTERDAY,YESTERDAY
clips\7\46.MOV,7,THANK YOU,THANK YOU
clips\52\46.MOV,52,FATHER,FATHER
clips\38\0.MOV,38,SEPTEMBER,SEPTEMBER
clips\49\38.MOV,49,TODAY,TODAY
clips\1\22.MOV,1,GOOD AFTERNOON,GOOD AFTERNOON
videos/47/5.mp4,47,DOG DIE,MY DOG DIED.
videos/47/0.mp4,47,DOG DIE,MY DOG DIED.
videos/23/3.mp4,23,TIRED,I AM TIRED.
clips\27\20.MOV,27,EIGHT,EIGHT
videos/38/2.mp4,38,WORRY,I AM WORRIED.
videos/49/36.mp4,49,HEARTACHE,I AM HEARTBROKEN.
clips\63\6.MOV,63,GIRL,GIRL
clips\27\21.MOV,27,EIGHT,EIGHT
videos/9/16.mp4,9,FINE,I AM FINE.
videos/25/23.mp4,25,HARD,THIS IS HARD.
videos/40/14.mp4,40,GHOST,I SAW A GHOST.
clips\83\31.MOV,83,LIGHT,LIGHT
clips\101\20.MOV,101,BEER,BEER
videos/48/9.mp4,48,ALONE,I AM ALONE.
clips\14\13.MOV,14,NO,NO
videos/18/30.mp4,18,NOT TIRED,I AM NOT TIRED.
clips\75\15.MOV,75,BROWN,BROWN
clips\30\38.MOV,30,JANUARY,JANUARY
clips\43\49.MOV,43,TUESDAY,TUESDAY
videos/46/16.mp4,46,SORRY,I AM SORRY.
clips\83\15.MOV,83,LIGHT,LIGHT
videos/4/25.mp4,4,YOU HOW,HOW ARE YOU?
clips\40\53.MOV,40,NOVEMBER,NOVEMBER
clips\31\36.MOV,31,FEBRUARY,FEBRUARY
clips\17\25.MOV,17,CORRECT,CORRECT
clips\98\38.MOV,98,MILK,MILK
clips\16\30.MOV,16,WRONG,WRONG
videos/40/5.mp4,40,GHOST,I SAW A GHOST.
videos/3/3.mp4,3,NEW FIREWORKS,IS IT NEW YEAR?
videos/5/24.mp4,5,AGE YOU HOW MUCH,HOW OLD ARE YOU?
clips\15\32.MOV,15,YES,YES
clips\16\15.MOV,16,WRONG,WRONG
clips\68\49.MOV,68,WHEELCHAIR,PERSON IN A WHEELCHAIR
clips\71\24.MOV,71,MARRIED,MARRIED
clips\41\41.MOV,41,DECEMBER,DECEMBER
clips\42\34.MOV,42,MONDAY,MONDAY
videos/32/13.mp4,32,DISGUSTING,YOU ARE DISGUSTING!
